| 0 | Stefan | TRUE | 100.50000 | 0 | Bogdan | FALSE |
| 1822 | Stefan | TRUE | 100.50000 | 1822 | Bogdan | FALSE |
| 1823 | Stefan | TRUE | 100.50000 | 1823 | Bogdan | FALSE |
| 1824 | Stefan | TRUE | 100.50000 | 1824 | Bogdan | FALSE |
| 1825 | Stefan | TRUE | 100.50000 | 1825 | Bogdan | FALSE |
| 1826 | Stefan | TRUE | 100.50000 | 1826 | Bogdan | FALSE |
| 1827 | Stefan | TRUE | 100.50000 | 1827 | Bogdan | FALSE |
| 1828 | Stefan | TRUE | 100.50000 | 1828 | Bogdan | FALSE |
| 1829 | Stefan | TRUE | 100.50000 | 1829 | Bogdan | FALSE |
| 1830 | Stefan | TRUE | 100.50000 | 1830 | Bogdan | FALSE |
| 1831 | Stefan | TRUE | 100.50000 | 1831 | Bogdan | FALSE |
| 1832 | Stefan | TRUE | 100.50000 | 1832 | Bogdan | FALSE |
| 1833 | Stefan | TRUE | 100.50000 | 1833 | Bogdan | FALSE |
| 1834 | Stefan | TRUE | 100.50000 | 1834 | Bogdan | FALSE |
| 1835 | Stefan | TRUE | 100.50000 | 1835 | Bogdan | FALSE |
| 1836 | Stefan | TRUE | 100.50000 | 1836 | Bogdan | FALSE |
| 1837 | Stefan | TRUE | 100.50000 | 1837 | Bogdan | FALSE |
| 1838 | Stefan | TRUE | 100.50000 | 1838 | Bogdan | FALSE |
| 1839 | Stefan | TRUE | 100.50000 | 1839 | Bogdan | FALSE |
| 1840 | Stefan | TRUE | 100.50000 | 1840 | Bogdan | FALSE |
| 1841 | Stefan | TRUE | 100.50000 | 1841 | Bogdan | FALSE |
| 1842 | Stefan | TRUE | 100.50000 | 1842 | Bogdan | FALSE |
| 1843 | Stefan | TRUE | 100.50000 | 1843 | Bogdan | FALSE |
| 1844 | Stefan | TRUE | 100.50000 | 1844 | Bogdan | FALSE |
| 1845 | Stefan | TRUE | 100.50000 | 1845 | Bogdan | FALSE |
| 1846 | Stefan | TRUE | 100.50000 | 1846 | Bogdan | FALSE |
| 1847 | Stefan | TRUE | 100.50000 | 1847 | Bogdan | FALSE |
| 1848 | Stefan | TRUE | 100.50000 | 1848 | Bogdan | FALSE |
| 1849 | Stefan | TRUE | 100.50000 | 1849 | Bogdan | FALSE |
| 1900 | Stefan | TRUE | 100.50000 | 1900 | Bogdan | FALSE |
| 1901 | Stefan | TRUE | 100.50000 | 1901 | Bogdan | FALSE |
| 1902 | Stefan | TRUE | 100.50000 | 1902 | Bogdan | FALSE |
| 1903 | Stefan | TRUE | 100.50000 | 1903 | Bogdan | FALSE |
| 1904 | Stefan | TRUE | 100.50000 | 1904 | Bogdan | FALSE |
| 1905 | Stefan | TRUE | 100.50000 | 1905 | Bogdan | FALSE |
| 1906 | Stefan | TRUE | 100.50000 | 1906 | Bogdan | FALSE |
| 1907 | Stefan | TRUE | 100.50000 | 1907 | Bogdan | FALSE |
| 1908 | Stefan | TRUE | 100.50000 | 1908 | Bogdan | FALSE |
| 1909 | Stefan | TRUE | 100.50000 | 1909 | Bogdan | FALSE |
| 1910 | Stefan | TRUE | 100.50000 | 1910 | Bogdan | FALSE |
| 1911 | Stefan | TRUE | 100.50000 | 1911 | Bogdan | FALSE |
| 1912 | Stefan | TRUE | 100.50000 | 1912 | Bogdan | FALSE |
| 1913 | Stefan | TRUE | 100.50000 | 1913 | Bogdan | FALSE |
| 1914 | Stefan | TRUE | 100.50000 | 1914 | Bogdan | FALSE |
| 1915 | Stefan | TRUE | 100.50000 | 1915 | Bogdan | FALSE |
| 1916 | Stefan | TRUE | 100.50000 | 1916 | Bogdan | FALSE |
| 1917 | Stefan | TRUE | 100.50000 | 1917 | Bogdan | FALSE |
| 1918 | Stefan | TRUE | 100.50000 | 1918 | Bogdan | FALSE |
| 1919 | Stefan | TRUE | 100.50000 | 1919 | Bogdan | FALSE |
| 1920 | Stefan | TRUE | 100.50000 | 1920 | Bogdan | FALSE |
| 1921 | Stefan | TRUE | 100.50000 | 1921 | Bogdan | FALSE |
| 1922 | Stefan | TRUE | 100.50000 | 1922 | Bogdan | FALSE |
| 1923 | Stefan | TRUE | 100.50000 | 1923 | Bogdan | FALSE |
| 1924 | Stefan | TRUE | 100.50000 | 1924 | Bogdan | FALSE |
| 1925 | Stefan | TRUE | 100.50000 | 1925 | Bogdan | FALSE |
| 1926 | Stefan | TRUE | 100.50000 | 1926 | Bogdan | FALSE |
| 1927 | Stefan | TRUE | 100.50000 | 1927 | Bogdan | FALSE |
| 1928 | Stefan | TRUE | 100.50000 | 1928 | Bogdan | FALSE |
| 1929 | Stefan | TRUE | 100.50000 | 1929 | Bogdan | FALSE |
| 1930 | Stefan | TRUE | 100.50000 | 1930 | Bogdan | FALSE |
| 1931 | Stefan | TRUE | 100.50000 | 1931 | Bogdan | FALSE |
| 1932 | Stefan | TRUE | 100.50000 | 1932 | Bogdan | FALSE |
| 1933 | Stefan | TRUE | 100.50000 | 1933 | Bogdan | FALSE |
| 1934 | Stefan | TRUE | 100.50000 | 1934 | Bogdan | FALSE |
| 1935 | Stefan | TRUE | 100.50000 | 1935 | Bogdan | FALSE |
| 1936 | Stefan | TRUE | 100.50000 | 1936 | Bogdan | FALSE |
| 1937 | Stefan | TRUE | 100.50000 | 1937 | Bogdan | FALSE |
| 1938 | Stefan | TRUE | 100.50000 | 1938 | Bogdan | FALSE |
| 1939 | Stefan | TRUE | 100.50000 | 1939 | Bogdan | FALSE |
| 1940 | Stefan | TRUE | 100.50000 | 1940 | Bogdan | FALSE |
| 1941 | Stefan | TRUE | 100.50000 | 1941 | Bogdan | FALSE |
| 1942 | Stefan | TRUE | 100.50000 | 1942 | Bogdan | FALSE |
| 1943 | Stefan | TRUE | 100.50000 | 1943 | Bogdan | FALSE |
| 1944 | Stefan | TRUE | 100.50000 | 1944 | Bogdan | FALSE |
| 1945 | Stefan | TRUE | 100.50000 | 1945 | Bogdan | FALSE |
| 1946 | Stefan | TRUE | 100.50000 | 1946 | Bogdan | FALSE |
| 1947 | Stefan | TRUE | 100.50000 | 1947 | Bogdan | FALSE |
| 1948 | Stefan | TRUE | 100.50000 | 1948 | Bogdan | FALSE |
| 1949 | Stefan | TRUE | 100.50000 | 1949 | Bogdan | FALSE |
| 2000 | Stefan | TRUE | 100.50000 | 2000 | Bogdan | FALSE |
| 2001 | Stefan | TRUE | 100.50000 | 2001 | Bogdan | FALSE |
| 2002 | Stefan | TRUE | 100.50000 | 2002 | Bogdan | FALSE |
| 2003 | Stefan | TRUE | 100.50000 | 2003 | Bogdan | FALSE |
| 2004 | Stefan | TRUE | 100.50000 | 2004 | Bogdan | FALSE |
| 2005 | Stefan | TRUE | 100.50000 | 2005 | Bogdan | FALSE |
| 2006 | Stefan | TRUE | 100.50000 | 2006 | Bogdan | FALSE |
| 2007 | Stefan | TRUE | 100.50000 | 2007 | Bogdan | FALSE |
| 2008 | Stefan | TRUE | 100.50000 | 2008 | Bogdan | FALSE |
| 2009 | Stefan | TRUE | 100.50000 | 2009 | Bogdan | FALSE |
| 2010 | Stefan | TRUE | 100.50000 | 2010 | Bogdan | FALSE |
| 2011 | Stefan | TRUE | 100.50000 | 2011 | Bogdan | FALSE |
| 2012 | Stefan | TRUE | 100.50000 | 2012 | Bogdan | FALSE |
| 2013 | Stefan | TRUE | 100.50000 | 2013 | Bogdan | FALSE |
| 2014 | Stefan | TRUE | 100.50000 | 2014 | Bogdan | FALSE |
| 2015 | Stefan | TRUE | 100.50000 | 2015 | Bogdan | FALSE |
| 2016 | Stefan | TRUE | 100.50000 | 2016 | Bogdan | FALSE |
| 2017 | Stefan | TRUE | 100.50000 | 2017 | Bogdan | FALSE |
| 2018 | Stefan | TRUE | 100.50000 | 2018 | Bogdan | FALSE |
| 2019 | Stefan | TRUE | 100.50000 | 2019 | Bogdan | FALSE |
| 2020 | Stefan | TRUE | 100.50000 | 2020 | Bogdan | FALSE |
| 2021 | Stefan | TRUE | 100.50000 | 2021 | Bogdan | FALSE |
| 2022 | Stefan | TRUE | 100.50000 | 2022 | Bogdan | FALSE |
| 2023 | Stefan | TRUE | 100.50000 | 2023 | Bogdan | FALSE |
| 2024 | Stefan | TRUE | 100.50000 | 2024 | Bogdan | FALSE |
| 2025 | Stefan | TRUE | 100.50000 | 2025 | Bogdan | FALSE |
| 2026 | Stefan | TRUE | 100.50000 | 2026 | Bogdan | FALSE |
| 2027 | Stefan | TRUE | 100.50000 | 2027 | Bogdan | FALSE |
| 2028 | Stefan | TRUE | 100.50000 | 2028 | Bogdan | FALSE |
| 2029 | Stefan | TRUE | 100.50000 | 2029 | Bogdan | FALSE |
| 2030 | Stefan | TRUE | 100.50000 | 2030 | Bogdan | FALSE |
| 2031 | Stefan | TRUE | 100.50000 | 2031 | Bogdan | FALSE |
| 2032 | Stefan | TRUE | 100.50000 | 2032 | Bogdan | FALSE |
| 2033 | Stefan | TRUE | 100.50000 | 2033 | Bogdan | FALSE |
| 2034 | Stefan | TRUE | 100.50000 | 2034 | Bogdan | FALSE |
| 2035 | Stefan | TRUE | 100.50000 | 2035 | Bogdan | FALSE |
| 2036 | Stefan | TRUE | 100.50000 | 2036 | Bogdan | FALSE |
| 2037 | Stefan | TRUE | 100.50000 | 2037 | Bogdan | FALSE |
| 2038 | Stefan | TRUE | 100.50000 | 2038 | Bogdan | FALSE |
| 2039 | Stefan | TRUE | 100.50000 | 2039 | Bogdan | FALSE |
| 2040 | Stefan | TRUE | 100.50000 | 2040 | Bogdan | FALSE |
| 2041 | Stefan | TRUE | 100.50000 | 2041 | Bogdan | FALSE |
| 2042 | Stefan | TRUE | 100.50000 | 2042 | Bogdan | FALSE |
| 2043 | Stefan | TRUE | 100.50000 | 2043 | Bogdan | FALSE |
| 2044 | Stefan | TRUE | 100.50000 | 2044 | Bogdan | FALSE |
| 2045 | Stefan | TRUE | 100.50000 | 2045 | Bogdan | FALSE |
| 2046 | Stefan | TRUE | 100.50000 | 2046 | Bogdan | FALSE |
| 2047 | Stefan | TRUE | 100.50000 | 2047 | Bogdan | FALSE |
| 2048 | Stefan | TRUE | 100.50000 | 2048 | Bogdan | FALSE |
| 2049 | Stefan | TRUE | 100.50000 | 2049 | Bogdan | FALSE |
| 2100 | Stefan | TRUE | 100.50000 | 2100 | Bogdan | FALSE |
| 2101 | Stefan | TRUE | 100.50000 | 2101 | Bogdan | FALSE |
| 2102 | Stefan | TRUE | 100.50000 | 2102 | Bogdan | FALSE |
| 2103 | Stefan | TRUE | 100.50000 | 2103 | Bogdan | FALSE |
| 2104 | Stefan | TRUE | 100.50000 | 2104 | Bogdan | FALSE |
| 2105 | Stefan | TRUE | 100.50000 | 2105 | Bogdan | FALSE |
| 2106 | Stefan | TRUE | 100.50000 | 2106 | Bogdan | FALSE |
| 2107 | Stefan | TRUE | 100.50000 | 2107 | Bogdan | FALSE |
| 2108 | Stefan | TRUE | 100.50000 | 2108 | Bogdan | FALSE |
| 2109 | Stefan | TRUE | 100.50000 | 2109 | Bogdan | FALSE |
| 2110 | Stefan | TRUE | 100.50000 | 2110 | Bogdan | FALSE |
| 2111 | Stefan | TRUE | 100.50000 | 2111 | Bogdan | FALSE |
| 2112 | Stefan | TRUE | 100.50000 | 2112 | Bogdan | FALSE |
| 2113 | Stefan | TRUE | 100.50000 | 2113 | Bogdan | FALSE |
| 2114 | Stefan | TRUE | 100.50000 | 2114 | Bogdan | FALSE |
| 2115 | Stefan | TRUE | 100.50000 | 2115 | Bogdan | FALSE |
| 2116 | Stefan | TRUE | 100.50000 | 2116 | Bogdan | FALSE |
| 2117 | Stefan | TRUE | 100.50000 | 2117 | Bogdan | FALSE |
| 2118 | Stefan | TRUE | 100.50000 | 2118 | Bogdan | FALSE |
| 2119 | Stefan | TRUE | 100.50000 | 2119 | Bogdan | FALSE |
| 2120 | Stefan | TRUE | 100.50000 | 2120 | Bogdan | FALSE |
| 2121 | Stefan | TRUE | 100.50000 | 2121 | Bogdan | FALSE |
| 2122 | Stefan | TRUE | 100.50000 | 2122 | Bogdan | FALSE |
| 2123 | Stefan | TRUE | 100.50000 | 2123 | Bogdan | FALSE |
| 2124 | Stefan | TRUE | 100.50000 | 2124 | Bogdan | FALSE |
| 2125 | Stefan | TRUE | 100.50000 | 2125 | Bogdan | FALSE |
| 2126 | Stefan | TRUE | 100.50000 | 2126 | Bogdan | FALSE |
| 2127 | Stefan | TRUE | 100.50000 | 2127 | Bogdan | FALSE |
| 2128 | Stefan | TRUE | 100.50000 | 2128 | Bogdan | FALSE |
| 2129 | Stefan | TRUE | 100.50000 | 2129 | Bogdan | FALSE |
| 2130 | Stefan | TRUE | 100.50000 | 2130 | Bogdan | FALSE |
| 2131 | Stefan | TRUE | 100.50000 | 2131 | Bogdan | FALSE |
| 2132 | Stefan | TRUE | 100.50000 | 2132 | Bogdan | FALSE |
| 2133 | Stefan | TRUE | 100.50000 | 2133 | Bogdan | FALSE |
| 2134 | Stefan | TRUE | 100.50000 | 2134 | Bogdan | FALSE |
| 2135 | Stefan | TRUE | 100.50000 | 2135 | Bogdan | FALSE |
| 2136 | Stefan | TRUE | 100.50000 | 2136 | Bogdan | FALSE |
| 2137 | Stefan | TRUE | 100.50000 | 2137 | Bogdan | FALSE |
| 2138 | Stefan | TRUE | 100.50000 | 2138 | Bogdan | FALSE |
| 2139 | Stefan | TRUE | 100.50000 | 2139 | Bogdan | FALSE |
| 2140 | Stefan | TRUE | 100.50000 | 2140 | Bogdan | FALSE |
| 2141 | Stefan | TRUE | 100.50000 | 2141 | Bogdan | FALSE |
| 2142 | Stefan | TRUE | 100.50000 | 2142 | Bogdan | FALSE |
| 2143 | Stefan | TRUE | 100.50000 | 2143 | Bogdan | FALSE |
| 2144 | Stefan | TRUE | 100.50000 | 2144 | Bogdan | FALSE |
| 2145 | Stefan | TRUE | 100.50000 | 2145 | Bogdan | FALSE |
| 2146 | Stefan | TRUE | 100.50000 | 2146 | Bogdan | FALSE |
| 2147 | Stefan | TRUE | 100.50000 | 2147 | Bogdan | FALSE |
| 2148 | Stefan | TRUE | 100.50000 | 2148 | Bogdan | FALSE |
| 2149 | Stefan | TRUE | 100.50000 | 2149 | Bogdan | FALSE |
| 2200 | Stefan | TRUE | 100.50000 | 2200 | Bogdan | FALSE |
| 2201 | Stefan | TRUE | 100.50000 | 2201 | Bogdan | FALSE |
| 2202 | Stefan | TRUE | 100.50000 | 2202 | Bogdan | FALSE |
| 2203 | Stefan | TRUE | 100.50000 | 2203 | Bogdan | FALSE |
| 2204 | Stefan | TRUE | 100.50000 | 2204 | Bogdan | FALSE |
| 2205 | Stefan | TRUE | 100.50000 | 2205 | Bogdan | FALSE |
| 2206 | Stefan | TRUE | 100.50000 | 2206 | Bogdan | FALSE |
| 2207 | Stefan | TRUE | 100.50000 | 2207 | Bogdan | FALSE |
| 2208 | Stefan | TRUE | 100.50000 | 2208 | Bogdan | FALSE |
| 2209 | Stefan | TRUE | 100.50000 | 2209 | Bogdan | FALSE |
| 2210 | Stefan | TRUE | 100.50000 | 2210 | Bogdan | FALSE |
| 2211 | Stefan | TRUE | 100.50000 | 2211 | Bogdan | FALSE |
| 2212 | Stefan | TRUE | 100.50000 | 2212 | Bogdan | FALSE |
| 2213 | Stefan | TRUE | 100.50000 | 2213 | Bogdan | FALSE |
| 2214 | Stefan | TRUE | 100.50000 | 2214 | Bogdan | FALSE |
| 2215 | Stefan | TRUE | 100.50000 | 2215 | Bogdan | FALSE |
| 2216 | Stefan | TRUE | 100.50000 | 2216 | Bogdan | FALSE |
| 2217 | Stefan | TRUE | 100.50000 | 2217 | Bogdan | FALSE |
| 2218 | Stefan | TRUE | 100.50000 | 2218 | Bogdan | FALSE |
| 2219 | Stefan | TRUE | 100.50000 | 2219 | Bogdan | FALSE |
| 2220 | Stefan | TRUE | 100.50000 | 2220 | Bogdan | FALSE |
| 2221 | Stefan | TRUE | 100.50000 | 2221 | Bogdan | FALSE |
| 2222 | Stefan | TRUE | 100.50000 | 2222 | Bogdan | FALSE |
| 2223 | Stefan | TRUE | 100.50000 | 2223 | Bogdan | FALSE |
| 2224 | Stefan | TRUE | 100.50000 | 2224 | Bogdan | FALSE |
| 2225 | Stefan | TRUE | 100.50000 | 2225 | Bogdan | FALSE |
| 2226 | Stefan | TRUE | 100.50000 | 2226 | Bogdan | FALSE |
| 2227 | Stefan | TRUE | 100.50000 | 2227 | Bogdan | FALSE |
| 2228 | Stefan | TRUE | 100.50000 | 2228 | Bogdan | FALSE |
| 2229 | Stefan | TRUE | 100.50000 | 2229 | Bogdan | FALSE |
| 2230 | Stefan | TRUE | 100.50000 | 2230 | Bogdan | FALSE |
| 2231 | Stefan | TRUE | 100.50000 | 2231 | Bogdan | FALSE |
| 2232 | Stefan | TRUE | 100.50000 | 2232 | Bogdan | FALSE |
| 2233 | Stefan | TRUE | 100.50000 | 2233 | Bogdan | FALSE |
| 2234 | Stefan | TRUE | 100.50000 | 2234 | Bogdan | FALSE |
| 2235 | Stefan | TRUE | 100.50000 | 2235 | Bogdan | FALSE |
| 2236 | Stefan | TRUE | 100.50000 | 2236 | Bogdan | FALSE |
| 2237 | Stefan | TRUE | 100.50000 | 2237 | Bogdan | FALSE |
| 2238 | Stefan | TRUE | 100.50000 | 2238 | Bogdan | FALSE |
| 2239 | Stefan | TRUE | 100.50000 | 2239 | Bogdan | FALSE |
| 2240 | Stefan | TRUE | 100.50000 | 2240 | Bogdan | FALSE |
| 2241 | Stefan | TRUE | 100.50000 | 2241 | Bogdan | FALSE |
| 2242 | Stefan | TRUE | 100.50000 | 2242 | Bogdan | FALSE |
| 2243 | Stefan | TRUE | 100.50000 | 2243 | Bogdan | FALSE |
| 2244 | Stefan | TRUE | 100.50000 | 2244 | Bogdan | FALSE |
| 2245 | Stefan | TRUE | 100.50000 | 2245 | Bogdan | FALSE |
| 2246 | Stefan | TRUE | 100.50000 | 2246 | Bogdan | FALSE |
| 2247 | Stefan | TRUE | 100.50000 | 2247 | Bogdan | FALSE |
| 2248 | Stefan | TRUE | 100.50000 | 2248 | Bogdan | FALSE |
| 2249 | Stefan | TRUE | 100.50000 | 2249 | Bogdan | FALSE |
| 2300 | Stefan | TRUE | 100.50000 | 2300 | Bogdan | FALSE |
| 2301 | Stefan | TRUE | 100.50000 | 2301 | Bogdan | FALSE |
| 2302 | Stefan | TRUE | 100.50000 | 2302 | Bogdan | FALSE |
| 2303 | Stefan | TRUE | 100.50000 | 2303 | Bogdan | FALSE |
| 2304 | Stefan | TRUE | 100.50000 | 2304 | Bogdan | FALSE |
| 2305 | Stefan | TRUE | 100.50000 | 2305 | Bogdan | FALSE |
| 2306 | Stefan | TRUE | 100.50000 | 2306 | Bogdan | FALSE |
| 2307 | Stefan | TRUE | 100.50000 | 2307 | Bogdan | FALSE |
| 2308 | Stefan | TRUE | 100.50000 | 2308 | Bogdan | FALSE |
| 2309 | Stefan | TRUE | 100.50000 | 2309 | Bogdan | FALSE |
| 2310 | Stefan | TRUE | 100.50000 | 2310 | Bogdan | FALSE |
| 2311 | Stefan | TRUE | 100.50000 | 2311 | Bogdan | FALSE |
| 2312 | Stefan | TRUE | 100.50000 | 2312 | Bogdan | FALSE |
| 2313 | Stefan | TRUE | 100.50000 | 2313 | Bogdan | FALSE |
| 2314 | Stefan | TRUE | 100.50000 | 2314 | Bogdan | FALSE |
| 2315 | Stefan | TRUE | 100.50000 | 2315 | Bogdan | FALSE |
| 2316 | Stefan | TRUE | 100.50000 | 2316 | Bogdan | FALSE |
| 2317 | Stefan | TRUE | 100.50000 | 2317 | Bogdan | FALSE |
| 2318 | Stefan | TRUE | 100.50000 | 2318 | Bogdan | FALSE |
| 2319 | Stefan | TRUE | 100.50000 | 2319 | Bogdan | FALSE |
| 2320 | Stefan | TRUE | 100.50000 | 2320 | Bogdan | FALSE |
| 2321 | Stefan | TRUE | 100.50000 | 2321 | Bogdan | FALSE |
| 2322 | Stefan | TRUE | 100.50000 | 2322 | Bogdan | FALSE |
| 2323 | Stefan | TRUE | 100.50000 | 2323 | Bogdan | FALSE |
| 2324 | Stefan | TRUE | 100.50000 | 2324 | Bogdan | FALSE |
| 2325 | Stefan | TRUE | 100.50000 | 2325 | Bogdan | FALSE |
| 2326 | Stefan | TRUE | 100.50000 | 2326 | Bogdan | FALSE |
| 2327 | Stefan | TRUE | 100.50000 | 2327 | Bogdan | FALSE |
| 2328 | Stefan | TRUE | 100.50000 | 2328 | Bogdan | FALSE |
| 2329 | Stefan | TRUE | 100.50000 | 2329 | Bogdan | FALSE |
| 2330 | Stefan | TRUE | 100.50000 | 2330 | Bogdan | FALSE |
| 2331 | Stefan | TRUE | 100.50000 | 2331 | Bogdan | FALSE |
| 2332 | Stefan | TRUE | 100.50000 | 2332 | Bogdan | FALSE |
| 2333 | Stefan | TRUE | 100.50000 | 2333 | Bogdan | FALSE |
| 2334 | Stefan | TRUE | 100.50000 | 2334 | Bogdan | FALSE |
| 2335 | Stefan | TRUE | 100.50000 | 2335 | Bogdan | FALSE |
| 2336 | Stefan | TRUE | 100.50000 | 2336 | Bogdan | FALSE |
| 2337 | Stefan | TRUE | 100.50000 | 2337 | Bogdan | FALSE |
| 2338 | Stefan | TRUE | 100.50000 | 2338 | Bogdan | FALSE |
| 2339 | Stefan | TRUE | 100.50000 | 2339 | Bogdan | FALSE |
| 2340 | Stefan | TRUE | 100.50000 | 2340 | Bogdan | FALSE |
| 2341 | Stefan | TRUE | 100.50000 | 2341 | Bogdan | FALSE |
| 2342 | Stefan | TRUE | 100.50000 | 2342 | Bogdan | FALSE |
| 2343 | Stefan | TRUE | 100.50000 | 2343 | Bogdan | FALSE |
| 2344 | Stefan | TRUE | 100.50000 | 2344 | Bogdan | FALSE |
| 2345 | Stefan | TRUE | 100.50000 | 2345 | Bogdan | FALSE |
| 2346 | Stefan | TRUE | 100.50000 | 2346 | Bogdan | FALSE |
| 2347 | Stefan | TRUE | 100.50000 | 2347 | Bogdan | FALSE |
| 2348 | Stefan | TRUE | 100.50000 | 2348 | Bogdan | FALSE |
| 2349 | Stefan | TRUE | 100.50000 | 2349 | Bogdan | FALSE |
| 2400 | Stefan | TRUE | 100.50000 | 2400 | Bogdan | FALSE |
| 2401 | Stefan | TRUE | 100.50000 | 2401 | Bogdan | FALSE |
| 2402 | Stefan | TRUE | 100.50000 | 2402 | Bogdan | FALSE |
| 2403 | Stefan | TRUE | 100.50000 | 2403 | Bogdan | FALSE |
| 2404 | Stefan | TRUE | 100.50000 | 2404 | Bogdan | FALSE |
| 2405 | Stefan | TRUE | 100.50000 | 2405 | Bogdan | FALSE |
| 2406 | Stefan | TRUE | 100.50000 | 2406 | Bogdan | FALSE |
| 2407 | Stefan | TRUE | 100.50000 | 2407 | Bogdan | FALSE |
| 2408 | Stefan | TRUE | 100.50000 | 2408 | Bogdan | FALSE |
| 2409 | Stefan | TRUE | 100.50000 | 2409 | Bogdan | FALSE |
| 2410 | Stefan | TRUE | 100.50000 | 2410 | Bogdan | FALSE |
| 2411 | Stefan | TRUE | 100.50000 | 2411 | Bogdan | FALSE |
| 2412 | Stefan | TRUE | 100.50000 | 2412 | Bogdan | FALSE |
| 2413 | Stefan | TRUE | 100.50000 | 2413 | Bogdan | FALSE |
| 2414 | Stefan | TRUE | 100.50000 | 2414 | Bogdan | FALSE |
| 2415 | Stefan | TRUE | 100.50000 | 2415 | Bogdan | FALSE |
| 2416 | Stefan | TRUE | 100.50000 | 2416 | Bogdan | FALSE |
| 2417 | Stefan | TRUE | 100.50000 | 2417 | Bogdan | FALSE |
| 2418 | Stefan | TRUE | 100.50000 | 2418 | Bogdan | FALSE |
| 2419 | Stefan | TRUE | 100.50000 | 2419 | Bogdan | FALSE |
| 2420 | Stefan | TRUE | 100.50000 | 2420 | Bogdan | FALSE |
| 2421 | Stefan | TRUE | 100.50000 | 2421 | Bogdan | FALSE |
| 2422 | Stefan | TRUE | 100.50000 | 2422 | Bogdan | FALSE |
| 2423 | Stefan | TRUE | 100.50000 | 2423 | Bogdan | FALSE |
| 2424 | Stefan | TRUE | 100.50000 | 2424 | Bogdan | FALSE |
| 2425 | Stefan | TRUE | 100.50000 | 2425 | Bogdan | FALSE |
| 2426 | Stefan | TRUE | 100.50000 | 2426 | Bogdan | FALSE |
| 2427 | Stefan | TRUE | 100.50000 | 2427 | Bogdan | FALSE |
| 2428 | Stefan | TRUE | 100.50000 | 2428 | Bogdan | FALSE |
| 2429 | Stefan | TRUE | 100.50000 | 2429 | Bogdan | FALSE |
| 2430 | Stefan | TRUE | 100.50000 | 2430 | Bogdan | FALSE |
| 2431 | Stefan | TRUE | 100.50000 | 2431 | Bogdan | FALSE |
| 2432 | Stefan | TRUE | 100.50000 | 2432 | Bogdan | FALSE |
| 2433 | Stefan | TRUE | 100.50000 | 2433 | Bogdan | FALSE |
| 2434 | Stefan | TRUE | 100.50000 | 2434 | Bogdan | FALSE |
| 2435 | Stefan | TRUE | 100.50000 | 2435 | Bogdan | FALSE |
| 2436 | Stefan | TRUE | 100.50000 | 2436 | Bogdan | FALSE |
| 2437 | Stefan | TRUE | 100.50000 | 2437 | Bogdan | FALSE |
| 2438 | Stefan | TRUE | 100.50000 | 2438 | Bogdan | FALSE |
| 2439 | Stefan | TRUE | 100.50000 | 2439 | Bogdan | FALSE |
| 2440 | Stefan | TRUE | 100.50000 | 2440 | Bogdan | FALSE |
| 2441 | Stefan | TRUE | 100.50000 | 2441 | Bogdan | FALSE |
| 2442 | Stefan | TRUE | 100.50000 | 2442 | Bogdan | FALSE |
| 2443 | Stefan | TRUE | 100.50000 | 2443 | Bogdan | FALSE |
| 2444 | Stefan | TRUE | 100.50000 | 2444 | Bogdan | FALSE |
| 2445 | Stefan | TRUE | 100.50000 | 2445 | Bogdan | FALSE |
| 2446 | Stefan | TRUE | 100.50000 | 2446 | Bogdan | FALSE |
| 2447 | Stefan | TRUE | 100.50000 | 2447 | Bogdan | FALSE |
| 2448 | Stefan | TRUE | 100.50000 | 2448 | Bogdan | FALSE |
| 2449 | Stefan | TRUE | 100.50000 | 2449 | Bogdan | FALSE |
| 2500 | Stefan | TRUE | 100.50000 | 2500 | Bogdan | FALSE |
| 2501 | Stefan | TRUE | 100.50000 | 2501 | Bogdan | FALSE |
| 2502 | Stefan | TRUE | 100.50000 | 2502 | Bogdan | FALSE |
| 2503 | Stefan | TRUE | 100.50000 | 2503 | Bogdan | FALSE |
| 2504 | Stefan | TRUE | 100.50000 | 2504 | Bogdan | FALSE |
| 2505 | Stefan | TRUE | 100.50000 | 2505 | Bogdan | FALSE |
| 2506 | Stefan | TRUE | 100.50000 | 2506 | Bogdan | FALSE |
| 2507 | Stefan | TRUE | 100.50000 | 2507 | Bogdan | FALSE |
| 2508 | Stefan | TRUE | 100.50000 | 2508 | Bogdan | FALSE |
| 2509 | Stefan | TRUE | 100.50000 | 2509 | Bogdan | FALSE |
| 2510 | Stefan | TRUE | 100.50000 | 2510 | Bogdan | FALSE |
| 2511 | Stefan | TRUE | 100.50000 | 2511 | Bogdan | FALSE |
| 2512 | Stefan | TRUE | 100.50000 | 2512 | Bogdan | FALSE |
| 2513 | Stefan | TRUE | 100.50000 | 2513 | Bogdan | FALSE |
| 2514 | Stefan | TRUE | 100.50000 | 2514 | Bogdan | FALSE |
| 2515 | Stefan | TRUE | 100.50000 | 2515 | Bogdan | FALSE |
| 2516 | Stefan | TRUE | 100.50000 | 2516 | Bogdan | FALSE |
| 2517 | Stefan | TRUE | 100.50000 | 2517 | Bogdan | FALSE |
| 2518 | Stefan | TRUE | 100.50000 | 2518 | Bogdan | FALSE |
| 2519 | Stefan | TRUE | 100.50000 | 2519 | Bogdan | FALSE |
| 2520 | Stefan | TRUE | 100.50000 | 2520 | Bogdan | FALSE |
